id,district_code,district_name,constituency_code, constituency_name,subcounty_code,subcounty_name,parish_code,parish_name,polling_station_code,polling_station_name,total_voters
10740,100,KALUNGU,118,KALUNGU WEST COUNTY,01,KALUNGU,01,BULAWULA,01,KITAMBA PRIMARY SCHOOL,560
8645,138,JINJA CITY,043,JINJA SOUTH DIVISION EAST,01,JINJA SOUTH DIVISION,01,CENTRAL JINJA EAST WARD,04,MAIN STREET EAST PRI. SCH. COMPOUND,560
7995,62,ISINGIRO,139,ISINGIRO COUNTY SOUTH,07,KAMUBEIZI TOWN COUNCIL,12,KAMUBEIZI WARD,02,KAMUBEIZI PRI SCH,560
7174,145,HOIMA CITY,227,HOIMA EAST DIVISION,01,HOIMA EAST DIVISION,15,KICWAMBA WARD,02,BUCUNGA C.O.U (A-K),560
6756,05,GULU,023,ASWA COUNTY,03,PAICHO,14,PAGIK,01,CWERO HEALTH CENTRE III,560
6278,74,DOKOLO,252,DOKOLO SOUTH COUNTY,11,OKWONGODUL,27,APENYOWEO,02,AJWATI VICTORY CHURCH,560
5974,83,BUYENDE,217,BUDIOPE EAST COUNTY,06,NGANDHO,04,GWASE,01,GWASE PRI SCH,560
5350,60,BUTALEJA,236,BUNYOLE WEST COUNTY,03,BUSOLWE,07,BUBALYA,01,BUBALYA PRI SCH,560
5190,42,BUSIA,212,SAMIA BUGWE COUNTY SOUTH,06,BUSIME,21,BWANIHA,04,DAKHA TRADING CENTRE,560
4890,04,BUSHENYI,019,IGARA COUNTY WEST,05,BITOOMA TOWN COUNCIL,26,KASHAMBYA,01,KABUMBURI,560
4773,117,BUNYANGABU,051,BUNYANGABU COUNTY,07,RWIMI TOWN COUNCIL,18,RWIMI CENTRAL WARD,07,KYEIBUMBA MOSQUE,560
4663,117,BUNYANGABU,051,BUNYANGABU COUNTY,01,BUHEESI,01,KABAHANGO,01,KABAHANGO CHURCH OF UGANDA,560
4430,03,BUNDIBUGYO,014,BWAMBA COUNTY,11,BUSUNGA TOWN COUNCIL,04,BUSUNGA WARD,02,NYANKONDA II,560
3651,79,BUKEDEA,257,KACHUMBALA COUNTY,03,KOMUGE,15,MANGA,02,ST. PETERS PRI. SCH,560
1533,01,APAC,291,APAC MUNICIPALITY,04,AROCHA DIVISION,13,NGEC WARD,02,ACEKENE T/C,560
1500,01,APAC,291,APAC MUNICIPALITY,01,ATIK DIVISION,07,BARDEK WARD,02,OWANG PRI. SCH.,560
1233,71,AMURU,024,KILAK SOUTH COUNTY,03,LAMOGI,16,AGWARYUGI,04,PARABONGO TRADING CENTRE,560
369,111,AGAGO,089,AGAGO COUNTY,08,PATONGO,44,LUKWANGOLE,04,ALOI PARENT PRIMARY SCHOOL,560
330,111,AGAGO,240,AGAGO NORTH COUNTY,14,OMIYA PACWA,33,LAITA,01,LAMINONEN P7 SCH,560
32252,39,TORORO,214,TORORO MUNICIPALITY,01,TORORO EASTERN,01,AMAGORO A,04,ELGON VIEW PRIMARY SCH,559
30831,97,SERERE,204,SERERE COUNTY,02,KATETA,21,OWINY-AGULE,02,OLAGARA CATH. CHURCH,559
30558,135,RWAMPARA,143,RWAMPARA COUNTY,06,RUGANDO,32,NYAKABAARE,03,NYAKABARE PRI SCH,559
30442,37,RUKUNGIRI,197,RUBABO COUNTY,05,KEBISONI TOWN COUNCIL,09,SOUTHERN WARD,01,MUTOJO CATHOLIC CHURCH (MUTOJO),559
29837,112,RUBIRIZI,017,BUNYARUGURU COUNTY,03,KICHWAMBA,10,KICHWAMBA,03,KICWAMBA PRI SCH,559
28406,76,OYAM,005,OYAM COUNTY SOUTH,03,MINAKULU,02,ADEL,03,OKULE P 7 SCHOOL,559
28076,134,OBONGI,152,OBONGI COUNTY,06,EWAFA,15,OTUBANGA,05,KAKAYO BOREHOLE,559
27796,34,NTUNGAMO,186,RUSHENYI COUNTY,03,RUBAARE,16,NYANGA,03,RUYONZA PRI SCH,559
27450,34,NTUNGAMO,185,RUHAAMA COUNTY,01,NTUNGAMO,01,BUTARE,04,KITEMBE II PRI SCH,559
25713,69,NAKASEKE,315,NAKASEKE CENTRAL COUNTY,07,WAKYATO,38,KALAGALA,01,KALAGALA - KALUNGU,559
25641,56,NAKAPIRIPIRIT,146,CHEKWII COUNTY (KADAM),06,KAAWACH,22,LOMORIMOR,01,LOMORIMOR PRIMARY SCHOOL,559
25434,32,MUKONO,231,MUKONO MUNICIPALITY,03,MUKONO CENTRAL DIVISION,17,NTAWO WARD,05,NASUUTI (A - J),559
25392,32,MUKONO,231,MUKONO MUNICIPALITY,01,GOMA DIVISION,03,NANTABULIRWA WARD,13,ST. PETER CLEVER 1 [N-Z,559
24172,28,MOROTO,278,TEPETH COUNTY,01,KATIKEKILE,22,MUSAS,01,MUSAS PRI. SCH.,559
23910,68,MITYANA,165,BUSUJJU COUNTY,03,MAANYI,11,KIMULI,05,ST. NOA PRI. SCH.,559
23448,140,MBARARA CITY,300,MBARARA SOUTH DIVISION,01,MBARARA SOUTH DIVISION,02,NYAMITYOBORA WARD,09,CENTRAL CELL [O - Z] NYAMITYOBORA STADIUM,559
23066,142,MBALE CITY,302,NORTHERN DIVISION,01,NORTHERN DIVISION,06,NAMAKWEKWE WARD,06,MPUMUDDE,559
22376,49,MAYUGE,036,BUNYA COUNTY WEST,05,WAIRASA,21,IGULUIBI,04,IGULUIBI T/C,559
22286,49,MAYUGE,035,BUNYA COUNTY SOUTH,04,BUSAKIRA,16,BUKUNJA,02,NAMISU T/CENTRE,559
21815,141,MASAKA CITY,301,NYENDO-MUKUNGWE DIVISION,01,NYENDO-MUKUNGWE DIVISION,02,KATWE WARD,07,GRANT STREET (N-Z),559
21715,24,MASAKA,114,BUKOTO COUNTY EAST,02,BUWUNGA,05,KANYWA,08,NKUKE PRI. SCH (N-Z),559
21542,77,MARACHA,010,MARACHA COUNTY,06,OLUFE,15,KIMIRU,02,AYIFIA TRADING CENTRE,559
20774,105,LWENGO,115,BUKOTO COUNTYSOUTH,01,KINGO,01,KAGGANDA,03,NKALWE T/CENTRE,559
19199,48,KYENJOJO,057,MWENGE COUNTY SOUTH,12,BUTIITI TOWN COUNCIL,05,MUKUNYU WARD,02,MIRANGA CATHOLIC CHURCH,559
16404,92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,01,KIGUMBA,01,KIGUMBA,14,KIGUMBA CO-OP COLLEGE,559
16361,92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,04,MUTUNDA,11,KAKWOKWO,02,KAWITI AT KAWITI C.O.U,559
15997,126,KIKUUBE,029,BUHAGUZI COUNTY,05,KYANGWALI,16,KASONGA,04,KAVULE HA ITAMBIRO,559
15451,16,KIBAALE,308,BUYANJA EAST COUNTY,10,KASIMBI,08,KICUNDA,01,KYANGAMWOYO C.O.U,559
14686,43,KATAKWI,317,NGARIAM COUNTY,02,KATAKWI,07,ALIAKAMER,01,APUUTON,559
14274,15,KASESE,078,BUKONJO COUNTY WEST,05,NYAKIYUMBU,28,NYAKIYUMBU,04,NYAKIYUMBU MODEL PRIMARY SCHOOL,559
13961,15,KASESE,080,BUSONGORA COUNTY SOUTH,06,MUHOKYA,28,KIBIRI,01,KIBIRI PRI. SCH. (A-L),559
13932,15,KASESE,078,BUKONJO COUNTY WEST,05,NYAKIYUMBU,24,KATHOLU/KATOJO,01,BWENGO,559
13401,14,KAPCHORWA,076,TINGEY COUNTY,16,SIPI TOWN COUNCIL,58,KAPKWIRWOK TOWN WARD,01,KAPKWIRWOK PRIMARY SCHOOL,559
12623,13,KAMULI,073,BUZAAYA COUNTY,08,MBULAMUTI TOWN COUNCIL,17,MBULAMUTI WARD,05,BUDHAMULI PRI. SCH.,559
12478,13,KAMULI,282,KAMULI MUNICIPALITY,02,SOUTHERN DIVISION,14,KAMULI-NAMWENDA WARD,04,BUFUMBA,559
12416,13,KAMULI,071,BUGABULA COUNTY SOUTH,02,BUTANSI,06,BUTANSI,02,TAMBULA BUBOGO,559
10707,64,KALIRO,072,BULAMOGI COUNTY,04,NAMWIWA,23,SAAKA,01,KAKOSI PRI. SCH.,559
10705,64,KALIRO,072,BULAMOGI COUNTY,02,GADUMIRE,11,PANYOLO,03,BUSIRO T.C,559
10430,11,KALANGALA,059,BUJUMBA COUNTY,02,KALANGALA TOWN COUNCIL,04,KALANGALA A WARD,02,BUGALA PLAYGROUND,559
10159,114,KAKUMIRO,219,BUGANGAIZI EAST COUNTY,05,MWITANZIGE,01,KYAKUTEREKERA,03,KYAKUTEREKERA C.O.U,559
9887,113,KAGADI,220,BUYAGA WEST COUNTY,03,MUHORRO TOWN COUNCIL,33,NYANSEKE WARD,02,BUSOIGA KITAHURUZO,559
9871,113,KAGADI,220,BUYAGA WEST COUNTY,03,MUHORRO TOWN COUNCIL,32,NYAMITI WARD,02,KIBANGA P/SCHOOL,559
9166,09,KABALE,045,NDORWA COUNTY EAST,01,BUHARA,04,MUYEBE,04,BUKUMBYA PLAYGROUND,559
7626,07,IGANGA,039,KIGULU COUNTY SOUTH,04,NAKIGO,17,BUSOWOOBI,03,BUSOWOOBI- NYENGA- AT BUSOWOBI P/S,559
6765,05,GULU,023,ASWA COUNTY,10,OWOO,24,PUGWINYI,01,KULU OPAL PRIMARY SCHOOL,559
6759,05,GULU,023,ASWA COUNTY,05,PATIKO,23,PAWEL,02,ANGANY P 7 SCH (A-A),559
6412,139,FORT PORTAL CITY,297,FORT PORTAL NORTH DIVISION,01,FORT PORTAL NORTH DIVISION,02,KAZINGO WARD,05,KIHWERA,559
5947,83,BUYENDE,069,BUDIOPE WEST COUNTY,08,BUYANJA,18,BUTAYUNJWA,02,KIWONGOIRE LANDING,559
5818,90,BUVUMA,175,BUVUMA ISLANDS COUNTY,03,BWEEMA,17,BUZIRI,01,BUKWAYA,559
5174,42,BUSIA,348,SAMIA BUGWE CENTRAL COUNTY,10,MASAFU TOWN COUNCIL,26,BUTOTE WARD,05,BUYUYA - MASAFUA TRADING CENTRE,559
5093,42,BUSIA,348,SAMIA BUGWE CENTRAL COUNTY,01,BUHEHE,01,BUHASABA,06,OPEN GATE TRADING CENTRE,559
5037,04,BUSHENYI,018,IGARA COUNTY EAST,07,RWENTUHA TOWN COUNCIL,36,RWENTUHA WARD,03,RWENTUHA PRI SCH,559
4421,03,BUNDIBUGYO,014,BWAMBA COUNTY,07,KISUBBA,17,BUSORU,04,BUTOGO PRIMARY SCHOOL (A-K),559
589,88,ALEBTONG,103,MOROTO COUNTY,06,ABIA,21,ATINKOK,01,OGORA,559
33353,52,WAKISO,159,KYADONDO COUNTY EAST,02,KASANGATI TOWN COUNCIL,11,KITEEZI WARD,14,LUSANJA GRACE NURS & P/S (O-Z),558
32545,39,TORORO,209,WEST BUDAMA COUNTY NORTH,06,NAGONGERA TOWN COUNCIL,27,NORTHERN WARD,01,ST. JOHN CHURCH OF UGANDA,558
31504,38,SOROTI,205,SOROTI COUNTY,02,ASURET,30,ADACAR,04,AKISIM P A G CHURCH,558
30312,37,RUKUNGIRI,233,RUKUNGIRI MUNICIPALITY,02,SOUTHERN DIVISION,08,NDORERO WARD,01,NYAMAYENJE MARKET,558
30161,37,RUKUNGIRI,198,RUJUMBURA COUNTY,05,NYAKAGYEME,24,KAHOKO,01,MITOOMA C.O.U,558
29205,35,PALLISA,190,PALLISA COUNTY,05,KASODO,15,KASODO,03,KASODO LCI COURT,558
29072,35,PALLISA,234,AGULE COUNTY,01,AGULE,01,AGULE,01,OIGOMOJONG TRADING CENTRE,558
29006,121,PAKWACH,181,JONAM COUNTY,05,WADELAI,40,ONGWELLE,01,OJINGA PRIMARY SCHOOL,558
28688,76,OYAM,005,OYAM COUNTY SOUTH,07,LORO TOWN COUNCIL,32,WESTERN WARD,01,TE AEME TUNG ATIM,558
28531,76,OYAM,004,OYAM COUNTY NORTH,01,ACHABA,02,ATEKOBER,03,PUKICA TRADING CENTRE,558
28238,115,OMORO,026,OMORO COUNTY,03,LAKWANA,11,TE-OPOK,01,LAMINOLUKA P7 SCHOOL,558
27315,108,NGORA,098,NGORA COUNTY,02,KOBWIN,13,OKAPEL,01,OCEEREN,558
27259,108,NGORA,098,NGORA COUNTY,09,ATOOT,11,ATOOT,02,ATOOT MANGO TREE,558
25977,44,NAKASONGOLA,218,BUDYEBO COUNTY,04,NABISWERA,44,KATUBA,01,MOONE T/C,558
25457,32,MUKONO,177,MUKONO COUNTY SOUTH,08,NTENJERU-KISOGA TOWN COUNCIL,18,NTENJERU-NTANZI WARD,13,NTENJERU[N-Z],558
24722,31,MUBENDE,290,MUBENDE MUNICIPALITY,01,EAST DIVISION,03,KAWERI WARD,02,BUKALUNGI,558
24552,31,MUBENDE,313,BUWEKULA SOUTH COUNTY,03,KALONGA,07,BUDIBAGA,04,BUDIBAGA,558
24231,29,MOYO,153,WEST MOYO COUNTY,05,MOYO TOWN COUNCIL,10,BESIA WARD,04,LOWI QUARTER,558
23578,106,MITOOMA,277,RUHINDA NORTH COUNTY,05,KIYANGA,05,IRARAMIRA,01,IRARAMIRA TRADING CENTRE,558
23558,106,MITOOMA,277,RUHINDA NORTH COUNTY,03,KANYABWANGA,37,BWERA,06,KANYABWANGA S/CTY HQTRS,558
21344,67,MANAFWA,339,BUTIRU COUNTY,20,BUYINZA TOWN COUNCIL,71,BUNYINZA WARD,01,BUYINZA PRI.SCH,558
20921,105,LWENGO,112,BUKOTO COUNTY MID-WEST,02,NDAGWE,03,MAKONDO,06,KIBUYE TRADING CENTRE,558
20792,105,LWENGO,113,BUKOTO COUNTY WEST,02,MALONGO,07,KALAGALA,01,KYAMPALAKATA CATHOLIC CHURCH,558
20574,23,LUWEERO,107,KATIKAMU COUNTY NORTH,04,LUWEERO TOWN COUNCIL,21,LUWERO WEST WARD,05,GALUWEERO ZONE (NAL -Z)-LIGHT OF LIFE S.S.S,558
19991,144,LIRA CITY,349,LIRA WEST DIVISION,01,LIRA WEST DIVISION,19,KAKOGE WARD,05,KAKOGE B (OG-Z),558
17871,21,KUMI,258,KANYUM COUNTY,01,KADAMI,13,KABUKOL,01,KABUKOR PRI.SCHL,558
17842,21,KUMI,097,KUMI COUNTY,01,ATUTUR,47,ARIET,01,CALIFORNIA PEFG CHURCH,558
17703,20,KOTIDO,094,JIE COUNTY,05,PANYANGARA,35,LODERA,02,LOTOME P/STATION,558
16245,65,KIRUHURA,260,KASHONGI COUNTY,09,KITURA,41,NYABURUNGA,04,OMUKAMURI TRADING CENTRE,558
15346,131,KAZO,141,KAZO COUNTY,04,KAZO,17,NTAMBAZI,01,KIGARAMA TRADING CENTRE,558
15161,47,KAYUNGA,180,NTENJERU COUNTY SOUTH,01,KANGULUMIRA,06,SEETA-NYIIZE,10,NYIIZE RC,558
15089,47,KAYUNGA,179,NTENJERU COUNTY NORTH,01,BUSAANA,07,NAMPANYI,01,KIREKU T/C,558
14955,47,KAYUNGA,180,NTENJERU COUNTY SOUTH,01,KANGULUMIRA,02,KAWOOMYA,08,KKUNGU C/U P/S (N-Z),558
14738,43,KATAKWI,224,TOROMA COUNTY,01,KAPUJAN,01,KAPUJAN,04,DAMASIKO BOREHOLE,558
14627,125,KASSANDA,168,KASSANDA COUNTY SOUTH,04,NALUTUNTU,15,NALUTUNTU,07,NAMUGANGA,558
14412,125,KASSANDA,168,KASSANDA COUNTY SOUTH,02,MYANZI,09,KAMPIRI,01,KITANDWE C/U,558
13972,15,KASESE,079,BUSONGORA COUNTY NORTH,11,MALIBA TOWN COUNCIL,50,KIBUMBA WARD,02,KAKIRO T/C,558
13008,46,KAMWENGE,053,KIBALE COUNTY,02,KAHUNGE,41,NYAKAHAMA,01,NYAKAHAMA PARISH HEADQUARTERS,558
11322,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,02,KATWE I,11,MUTALAGA [A-M],558
11227,12,KAMPALA,061,KAMPALA CENTRAL DIVISION,01,KAMPALA CENTRAL,06,KAMWOKYA II,21,PARK YARD [N-Z],558
10305,129,KALAKI,201,KALAKI COUNTY,03,KALAKI,19,KAKERE,02,ODONGAI PRI SCH,558
9107,09,KABALE,045,NDORWA COUNTY EAST,03,KYANAMIRA,15,KIGATA,04,NYAKIGANDO PLAYGROUND,558
9021,09,KABALE,046,NDORWA COUNTY WEST,01,KAMUGANGUZI,01,BURANGA,03,MUKIGOYE CENTRE,558
8681,138,JINJA CITY,299,JINJA NORTH DIVISION,01,JINJA NORTH DIVISION,03,KIBIBI WARD,05,BUSUSWA C.O.U COMPOUND,558
8051,62,ISINGIRO,138,ISINGIRO COUNTY NORTH,02,KABINGO,14,KATEMBE,02,KATEMBE II,558
6998,06,HOIMA,028,BUGAHYA COUNTY,01,BUHANIKA,03,BUTEMA,01,BUTEMA PAR. HQTRS.,558
6881,137,GULU CITY,298,LAROO-PECE DIVISION,01,LAROO-PECE DIVISION,13,PAGEYA WARD,01,KORO ABILI P 7 SCH - LAJWATEK (A-A),558
5642,99,BUTAMBALA,157,BUTAMBALA COUNTY,03,KALAMBA,13,KITIMBA,03,MPANGA,558
5346,42,BUSIA,211,SAMIA BUGWE COUNTY NORTH,02,TIIRA TOWN COUNCIL,28,TIIRA WARD,03,TIIRA TRADING CENTRE B,558
5334,42,BUSIA,226,BUSIA MUNICIPALITY,02,WESTERN DIVISION,14,SOUTH WEST WARD,08,KISENYI B - (N-Z) BUSIA INTERGRATED (FORMERLY),558
5055,04,BUSHENYI,225,BUSHENYI -ISHAKA MUNICIPALITY,02,ISHAKA DIVISION,20,WARD IV,03,ISHAKA HOSPITAL PRI SCH,558
4925,04,BUSHENYI,018,IGARA COUNTY EAST,03,KYEIZOOBA,20,KITAGATA,04,MWENGURA PRI SCH,558
2455,41,BUGIRI,031,BUKOOLI COUNTY CENTRAL,01,BULESA,18,BULUWE,04,BAHMAN PRI SCH,558
34368,53,YUMBE,242,ARINGA SOUTH COUNTY,11,ARIWA,36,OKUYO,01,OKUYO CENTRE,557
33376,52,WAKISO,156,BUSIRO COUNTY SOUTH,03,KAJJANSI TOWN COUNCIL,17,KITENDE WARD,22,KAJJANSI C [O-Z]-KAJJANSI DISPENSARY,557
32409,39,TORORO,213,TORORO SOUTH COUNTY,05,MELLA,24,KINYIL,02,KINYIL CATHOLIC CHURCH,557
32088,143,TEREGO,279,TEREGO EAST COUNTY,05,ODUPI,21,AZAAPI,02,YACHAA CHAPEL,557
31262,51,SIRONKO,129,BUDADIRI COUNTY WEST,08,BUWASA,46,BUNAGAMI,01,BUWASA PR. SCHOOL,557
31073,101,SHEEMA,022,SHEEMA COUNTY SOUTH,07,KITAGATA TOWN COUNCIL,25,RUTOMA WARD,01,NYARUZINGA PRI SCH,557
31000,101,SHEEMA,021,SHEEMA COUNTY NORTH,02,KIGARAMA,28,KYENGANDO,02,RWENGIRI PRI SCH,557
30783,97,SERERE,331,PINGIRE COUNTY,03,PINGIRE,18,OKIDI,06,OKIDI P/S -B (E-Z),557
29156,35,PALLISA,337,GOGONYO COUNTY,03,GOGONYO,10,KACHANGO,03,OCHAPAI MANGA LC1 COURT,557
29030,121,PAKWACH,181,JONAM COUNTY,01,PAKWACH,04,PAROKETO,01,PAKECH P. SCHOOL,557
28961,121,PAKWACH,181,JONAM COUNTY,06,ALWI,17,FUALWONGA,02,SILE,557
27469,34,NTUNGAMO,184,KAJARA COUNTY,07,NYAMUNUKA TOWN COUNCIL,01,ITEREERO WARD,02,KIYENJE,557
27042,33,NEBBI,183,PADYERE COUNTY,04,NEBBI,16,KALOWANG,02,AZINGU PRI.SCH,557
26651,75,NAMUTUMBA,037,BUSIKI COUNTY,09,KIZUBA,16,IGERERA,04,MAWUNGWE CATHOLIC CHURCH,557
26261,95,NAMAYINGO,033,BUKOOLI SOUTH COUNTY,03,BUYINJA,13,LWANGOSIA,02,BULOHA PRI SCHOOL,557
24033,68,MITYANA,165,BUSUJJU COUNTY,01,BUTAYUNJA,04,NGANDWE,02,BUTAYUNJA,557
23927,68,MITYANA,169,MITYANA COUNTY NORTH,01,BULERA,26,KITEMU,02,KABUBBU-LWAZI,557
23785,68,MITYANA,169,MITYANA COUNTY NORTH,02,KIKANDWA,11,BAMBULA,02,GAMBA,557
23406,140,MBARARA CITY,300,MBARARA SOUTH DIVISION,01,MBARARA SOUTH DIVISION,05,KATETE WARD,07,NYAMITANGA MOSQUE GROUND (A-M),557
22631,49,MAYUGE,035,BUNYA COUNTY SOUTH,04,BUSAKIRA,14,WAMBETE,02,MACHECHE T/CENTRE,557
22350,49,MAYUGE,036,BUNYA COUNTY WEST,04,BUKATUBE,07,BUYEMBA,10,BUKASERO CATHOLIC CHURCH(N-Z),557
22295,49,MAYUGE,035,BUNYA COUNTY SOUTH,02,MALONGO,21,BULUTA,03,BULUUTA PARENTS PRIMARY,557
21766,141,MASAKA CITY,301,NYENDO-MUKUNGWE DIVISION,01,NYENDO-MUKUNGWE DIVISION,16,BULANDO WARD,02,BULANDO PRI. SCH.,557
21675,24,MASAKA,114,BUKOTO COUNTY EAST,01,BUKAKATA,01,BUKIBONGA,03,SUNLIGHT PRIMARY SCHOOL,557
20363,23,LUWEERO,110,BAMUNANIKA COUNTY,07,KAMIRA TOWN COUNCIL,15,KABUNYATA,03,KABUNYATA TOWN,557
18831,84,KYEGEGWA,268,KYAKA SOUTH COUNTY,03,MIGAMBA,09,SOOBA,03,BAGAHWE ON THE HILLTOP,557
18510,93,KYANKWANZI,248,BUTEMBA COUNTY,10,BANANYWA,58,LWENGO,02,KYABISOOLI TRADING CENTRE,557
18004,21,KUMI,258,KANYUM COUNTY,05,MUKONGORO,31,OSOPOTOIT,03,OSOPOTOIT GOVERNMENT LAND,557
17816,21,KUMI,097,KUMI COUNTY,06,NYERO,32,AGUURUT,03,AGUURUT P.A.G CHURCH,557
17274,66,KOBOKO,008,KOBOKO COUNTY,04,MIDIA,32,DEGIBA,04,MONDRUGORO PRIMARY SCHOOL,557
17167,19,KITGUM,091,CHUA WEST COUNTY,09,AKWANG,14,PAJIMO,03,PANYKEL P 7 SCHOOL,557
17027,132,KITAGWENDA,054,KITAGWENDA COUNTY,12,KITAGWENDA TOWN COUNCIL,55,RWENTUHA WARD,01,RWENTUUHA PLAYGROUND,557
16721,18,KISORO,088,BUFUMBIRA COUNTY SOUTH,04,NYAKINAMA,02,MBUGA,02,MBUGA PRI SCH,557
14820,43,KATAKWI,224,TOROMA COUNTY,01,KAPUJAN,03,ORIMAI,04,KELIM/ORIMAI BOREHOLE,557
12948,46,KAMWENGE,262,KIBALE EAST COUNTY,01,BWIZI,39,KYAKAITABA,01,MBARARA T/C,557
11598,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,08,KYANJA,20,SHUMUKO PLAY GROUND,557
10551,64,KALIRO,072,BULAMOGI COUNTY,08,KASOKWE,24,BUYODI,02,BUTONGOLE PRI. SCHOOL,557
9828,113,KAGADI,220,BUYAGA WEST COUNTY,19,RUGASHARI TOWN COUNCIL,81,NAMIREMBE WARD,02,NAMIREMBE TRADING CENTRE,557
9300,10,KABAROLE,052,BURAHYA COUNTY,02,BUSORO,06,KASWA,06,BUZIRASAGAMA CAMP,557
9136,09,KABALE,045,NDORWA COUNTY EAST,02,KAHARO,11,KITOHWA,03,RWENKUBA,557
8134,62,ISINGIRO,138,ISINGIRO COUNTY NORTH,04,ISINGIRO TOWN COUNCIL,23,KYABISHAHO WARD,04,KACUNUZI CATHOLIC CHURCH,557
7592,07,IGANGA,039,KIGULU COUNTY SOUTH,04,NAKIGO,15,BULUBANDI,03,NANDEKULA A [A-M]-AT BOREHOLE,557
7307,61,IBANDA,293,IBANDA MUNICIPALITY,01,BISHESHE DIVISION,14,KABAARE WARD,05,KABAARE PARISH HQTRS,557
6294,74,DOKOLO,099,DOKOLO NORTH COUNTY,03,DOKOLO,14,AWIRI,03,AWIRI PRI.SCH. B,557
6288,74,DOKOLO,252,DOKOLO SOUTH COUNTY,07,ADEKNINO,24,AWELO,01,AWELLO TRADING CENTRE,557
5909,83,BUYENDE,217,BUDIOPE EAST COUNTY,01,BUGAYA,01,BUGAYA,05,NALUWERERE T C,557
3295,82,BUIKWE,174,BUIKWE COUNTY SOUTH,01,BUIKWE,08,MALONGWE,03,NSANVU-KAYANJA'S COMPOUND,557
3190,82,BUIKWE,174,BUIKWE COUNTY SOUTH,05,SSI,14,KIMERA,01,SANGANZIRA P/SCHOOL,557
2852,123,BUGWERI,030,BUGWERI COUNTY,03,MAKUUTU,20,MAKANDWA,03,NABWEYA CATHOLIC CHURCH,557
2659,41,BUGIRI,031,BUKOOLI COUNTY CENTRAL,01,BULESA,04,NAMASERE,03,BULESA BAPTIST SCHOOL,557
1974,72,BUDAKA,187,BUDAKA COUNTY,08,BUDAKA TOWN COUNCIL,01,BUDAKA WARD,01,BUWEMBA SOCIAL CENTRE,557
1246,71,AMURU,024,KILAK SOUTH COUNTY,06,GURU GURU,17,AYILA,02,AYILA PRIMARY SCHOOL A,557
1050,58,AMURIA,199,AMURIA COUNTY,11,WILLA,12,ALERE,01,ALERE HEALTH CENTRE,557
761,57,AMOLATAR,319,KIOGA NORTH COUNTY,06,AGIKDAK,38,ALOBO-OKWE,03,OJUL TRADING CENTRE,557
264,111,AGAGO,240,AGAGO NORTH COUNTY,10,KALONGO TOWN COUNCIL,50,AKADO WARD,02,NIMARO PRI. SCHOOL (A-A),557
32363,39,TORORO,281,TORORO NORTH COUNTY,04,AKADOT,05,KABIRO,05,KAMALALU C.O.U,556
32053,143,TEREGO,011,TEREGO WEST COUNTY,04,LEJU TOWN COUNCIL,35,ADDU WARD,02,ADDU PRI. SCH,556
31840,45,SSEMBABULE,273,MAWOGOLA NORTH COUNTY,02,KAWANDA,09,KAWANDA,03,LUKWASI CATHOLIC CHURCH,556
30521,135,RWAMPARA,143,RWAMPARA COUNTY,05,KINONI TOWN COUNCIL,29,KITUNGURU WARD,06,KATABONWA PRI SCH,556
30473,135,RWAMPARA,143,RWAMPARA COUNTY,07,BUTERANIRO-NYEIHANGA TOWN COUNCIL,17,KAKIGANI WARD,01,KAKIGANI PRI SCH,556
30424,37,RUKUNGIRI,198,RUJUMBURA COUNTY,06,RUHINDA,36,RWAMUGOMA,02,RWAMARENGYE C.O.U,556
30372,37,RUKUNGIRI,198,RUJUMBURA COUNTY,05,NYAKAGYEME,28,NYAKINENGO,03,NYAKINENGO PRI SCH,556
30195,37,RUKUNGIRI,197,RUBABO COUNTY,06,BUYANJA TOWN COUNCIL,37,KATOJO WARD,01,KATOJO PRI SCH,556
29118,35,PALLISA,337,GOGONYO COUNTY,06,KAUKURA,35,AUJABULE,02,AUJABULE PAG CHURCH,556
29069,35,PALLISA,337,GOGONYO COUNTY,06,KAUKURA,05,ADAL,03,AMOTOT PRM CHURCH,556
28666,76,OYAM,005,OYAM COUNTY SOUTH,05,MYENE,05,OYORO,02,BARDYEL MARKET,556
27854,34,NTUNGAMO,184,KAJARA COUNTY,03,KIBATSI,16,RUKARANGO,01,RUBINGO PRI SCH,556
26466,120,NAMISINDWA,329,BUBULO EAST COUNTY,02,BUMWONI,17,BUTEMULANI,02,BUTEMULANI,556
25670,56,NAKAPIRIPIRIT,146,CHEKWII COUNTY (KADAM),07,LORENG,27,NATHINYONOIT,01,LOOI,556
24958,32,MUKONO,231,MUKONO MUNICIPALITY,01,GOMA DIVISION,01,BUKERERE WARD,12,KIWANGO (N-Z)--UMEA SCH. GROUND,556
24169,28,MOROTO,278,TEPETH COUNTY,04,TAPAC,03,LOYARABOTH,01,LOKILES,556
23547,106,MITOOMA,020,RUHINDA COUNTY,04,KASHENSHERO,16,BUKUBA,02,BUKUBA C.O.U,556
22233,49,MAYUGE,036,BUNYA COUNTY WEST,01,BAITAMBOGWE,26,BUGODI,01,BUGODI NURSERY SCHOOL,556
