DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
7;IGANGA;38;KIGULU COUNTY NORTH;4;NAWANDALA;22;NAWANGAIZA;3;KIRINGA PR/SCHOOL C;332;1;21;0;0;0;0;0;191;213;3;0
7;IGANGA;39;KIGULU COUNTY SOUTH;1;BULAMAGI;3;BUKOYO;4;BUDWEGE P/S;628;0;51;1;0;3;1;0;307;363;10;0
7;IGANGA;39;KIGULU COUNTY SOUTH;1;BULAMAGI;7;BWANALIRA;1;"BULAMAGI S/COUNTY
HQTRS";699;3;84;0;0;0;0;1;274;362;1;0
7;IGANGA;39;KIGULU COUNTY SOUTH;1;BULAMAGI;7;BWANALIRA;2;BUWASA P/S;290;1;45;2;0;0;1;1;122;172;1;0
7;IGANGA;39;KIGULU COUNTY SOUTH;1;BULAMAGI;7;BWANALIRA;4;"BUYUBU CATHOLIC
CHURCH";490;0;79;1;0;2;0;0;210;292;5;0
7;IGANGA;39;KIGULU COUNTY SOUTH;3;NAKALAMA;12;BUKOONA;3;KAKONGOKA CHURCH A;642;1;100;0;0;0;1;0;229;331;22;1
7;IGANGA;39;KIGULU COUNTY SOUTH;3;NAKALAMA;14;NAKALAMA;1;NAKALAMA P/S (A?M);936;1;107;2;0;1;6;0;300;417;10;0
7;IGANGA;39;KIGULU COUNTY SOUTH;3;NAKALAMA;14;NAKALAMA;6;NAKALAMA MOSQUE (N?Z);777;0;73;2;0;0;5;0;227;307;20;0
7;IGANGA;39;KIGULU COUNTY SOUTH;4;NAKIGO;15;BULUBANDI;1;BULUBANDI CENTRE (A?M);1.120;0;97;0;0;1;1;0;264;363;47;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
7;IGANGA;39;KIGULU COUNTY SOUTH;4;NAKIGO;15;BULUBANDI;2;BUGABWE P/S;993;1;122;1;0;2;1;3;319;449;22;1
7;IGANGA;39;KIGULU COUNTY SOUTH;4;NAKIGO;17;BUSOWOOBI;3;BUSOWOBI P/S (A?M);633;0;96;1;0;2;0;0;205;304;15;0
7;IGANGA;39;KIGULU COUNTY SOUTH;4;NAKIGO;17;BUSOWOOBI;5;BUSOWOBI P/S (N?Z);632;1;44;1;0;0;1;4;202;253;8;0
7;IGANGA;39;KIGULU COUNTY SOUTH;4;NAKIGO;18;KABIRA;1;"BULUZA
TRADING CENTRE";704;2;81;3;0;0;0;0;257;343;8;0
7;IGANGA;39;KIGULU COUNTY SOUTH;5;NAWANYINGI;10;NAWANYINGI;1;"NAWANYINGI
P/S";630;6;93;2;0;0;0;0;211;312;11;2
7;IGANGA;39;KIGULU COUNTY SOUTH;5;NAWANYINGI;10;NAWANYINGI;2;"MAWAGALA
P/S";597;0;35;1;0;0;0;0;296;332;2;0
7;IGANGA;228;"IGANGA
MUNICIPALITY";1;CENTRAL DIVISION;5;"NABIDONGHA
PRISON WARD";2;"NABIDONGHA
C";778;3;66;1;4;1;4;0;141;220;2;0
7;IGANGA;228;IGANGA MUNICIPALITY;1;CENTRAL DIVISION;6;NABIDONGHA WARD;6;"NABIDONGHA
'A' & PROPER (NAN?Z)";736;1;103;1;5;1;1;0;182;294;1;0
7;IGANGA;228;"IGANGA
MUNICIPALITY";1;CENTRAL DIVISION;8;"WALUGOGO
WARD";1;"KASOKOSO
CENTRAL III";218;1;26;0;2;0;0;0;33;62;2;0
7;IGANGA;228;IGANGA MUNICIPALITY;2;NORTHERN DIVISION;1;NKONO WARD;1;"NKONO II (A?K)
IGANGA T. C PRI S";811;0;110;2;1;5;1;0;222;341;5;0
7;IGANGA;228;IGANGA MUNICIPALITY;2;NORTHERN DIVISION;3;IGAMBA WARD;2;"IGAMBA
PR/SCHOOL(K? M)";852;3;106;8;4;0;1;0;219;341;8;0
7;IGANGA;228;IGANGA MUNICIPALITY;2;NORTHERN DIVISION;4;MUTUKULA WARD;3;"IGANGA
TOWN COUNCIL OFFICES";842;1;144;4;0;2;1;3;216;371;8;0
7;IGANGA;228;IGANGA MUNICIPALITY;2;NORTHERN DIVISION;7;NKATU WARD;1;"MOONLIGHT CINEMA HALL
(A?M)";825;3;171;6;1;0;1;0;205;387;8;1
7;IGANGA;228;IGANGA MUNICIPALITY;2;NORTHERN DIVISION;7;NKATU WARD;4;"NKAATU &
KILOOWA (K?L)
? IGANGA";304;0;36;1;1;1;0;0;55;94;10;0
7;IGANGA;228;IGANGA MUNICIPALITY;2;NORTHERN DIVISION;7;NKATU WARD;6;"NKAATU &
KILOOWA (O?
Z) ? IGANGA";182;0;23;0;0;2;0;0;33;58;3;0
7;IGANGA;30;"BUGWERI
COUNTY";5;"BUSEMBATIA
TOWN COUNCIL";29;KAKOGE WARD;1;"DELIVERANCE
PALACE";1.108;3;204;2;0;3;5;1;391;609;16;0
7;IGANGA;30;BUGWERI COUNTY;5;BUSEMBATIA TOWN COUNCIL;27;BUSEMBATIA MARKET WARD;2;BUSEMBATIA DISPENSARY B;652;1;119;0;0;2;1;0;186;309;15;0
7;IGANGA;30;"BUGWERI
COUNTY";2;IBULANKU;15;NAMIGANDA;2;"BUKENKE
MOSQUE";378;2;98;0;0;1;0;0;167;268;17;268
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
7;IGANGA;30;"BUGWERI
COUNTY";2;IBULANKU;17;NSAALE;1;"BUWABE PR
SCHOOL";1.146;0;133;2;0;0;0;0;582;717;8;2
7;IGANGA;30;"BUGWERI
COUNTY";6;IGOMBE;8;BUBENGE;1;"BUBENGE PR
SCHOOL A";744;10;188;1;0;0;1;0;261;461;9;0
7;IGANGA;30;"BUGWERI
COUNTY";6;IGOMBE;14;KIKUNYU;3;"KIKUNYU
CENTRE";314;0;87;0;0;1;0;1;115;204;15;0
7;IGANGA;30;"BUGWERI
COUNTY";4;NAMALEMBA;24;NAMALEMBA;1;"BUTONGOLE
T. CENTRE";472;1;139;1;0;0;0;0;208;349;13;1
7;IGANGA;30;"BUGWERI
COUNTY";4;NAMALEMBA;24;NAMALEMBA;3;"BUTAKANIRA
CENTRE";531;2;83;0;0;0;0;1;300;386;14;1
7;IGANGA;38;KIGULU COUNTY NORTH;1;NABITENDE;2;ITANDA;2;BUWEIRA PR/SCHOOL;525;3;84;3;0;5;0;1;187;283;26;0
7;IGANGA;38;KIGULU COUNTY NORTH;1;NABITENDE;6;NALUKO;1;NALUKO P/SCH;932;3;63;0;0;0;0;0;411;477;38;0
7;IGANGA;38;KIGULU COUNTY NORTH;2;NAMBALE;8;KIDAAGO_NABI TENDE;1;"NABITENDE A
(A?M) ?
NABITENDE C.";543;2;84;0;0;1;0;0;141;228;18;4
7;IGANGA;38;KIGULU COUNTY NORTH;2;NAMBALE;8;KIDAAGO_NABI TENDE;4;"KIDAGO 'B' ?
BUSOMYE
C.O.U";531;1;29;1;0;0;1;0;262;294;0;0
7;IGANGA;38;KIGULU COUNTY NORTH;2;NAMBALE;8;KIDAAGO_NABI TENDE;7;"NABITENDE A
(O?Z) ?
NABITENDE C.";316;0;58;0;0;0;0;0;101;159;10;1
7;IGANGA;38;KIGULU COUNTY NORTH;2;NAMBALE;9;NAIBIRI;3;KAZIGO MOSQUE;699;3;107;0;0;2;0;1;318;431;33;1
7;IGANGA;38;KIGULU COUNTY NORTH;2;NAMBALE;11;NASUTI;3;"NABUKONE T/CENTRE (A?
M)";730;1;82;1;0;0;0;0;325;409;11;1
7;IGANGA;38;KIGULU COUNTY NORTH;2;NAMBALE;11;NASUTI;4;NASUTI P/S (N? Z);503;0;36;0;0;2;2;0;181;221;16;0
7;IGANGA;38;KIGULU COUNTY NORTH;3;NAMUNGALWE;12;BULUMWAKI;1;"BULUMWAKI
CHURCH OF UGANDA";757;3;74;1;0;1;2;3;329;413;27;1
7;IGANGA;38;KIGULU COUNTY NORTH;3;NAMUNGALWE;16;NAMUNKESU;3;NABIKOTE PR/SCHOOL;875;2;69;1;0;0;1;1;341;415;18;0
7;IGANGA;38;KIGULU COUNTY NORTH;3;NAMUNGALWE;17;NAMUNSAALA;1;NAMUNSALA PR/SCHOOL;348;0;45;0;0;0;1;1;159;206;2;0
7;IGANGA;38;KIGULU COUNTY NORTH;3;NAMUNGALWE;23;NAWANSEGA;2;NAWANSEGA C.O.U;650;1;56;1;0;0;0;1;218;277;23;0
7;IGANGA;38;KIGULU COUNTY NORTH;4;NAWANDALA;18;BUGONGO;1;"BUGOLE B ?
BUGOLE PRI. SCHOOL";316;2;17;0;0;0;0;1;150;170;12;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
7;IGANGA;38;KIGULU COUNTY NORTH;4;NAWANDALA;18;BUGONGO;4;"BUGOLE A ?
BUTAMBI (MUSIZI TREE)";361;0;21;1;0;1;0;0;211;234;26;0
7;IGANGA;30;"BUGWERI
COUNTY";4;NAMALEMBA;22;IDINDA;3;"IDINDA PR
SCHOOL";803;0;168;1;0;1;0;2;300;472;26;2
7;IGANGA;30;BUGWERI COUNTY;4;NAMALEMBA;25;NAMUNYUMY A;1;"KINAMPEERE B MANAGO
TREE";617;2;116;2;0;3;1;1;250;375;9;1
7;IGANGA;38;KIGULU COUNTY NORTH;1;NABITENDE;1;BUGONO;2;NABINYONYI CENTRE;380;4;71;2;0;1;0;0;139;217;9;0
7;IGANGA;38;KIGULU COUNTY NORTH;1;NABITENDE;5;NABITENDE;3;BULIRYAGHA C.O.U;746;2;62;0;0;0;0;3;311;378;27;0
7;IGANGA;38;KIGULU COUNTY NORTH;2;NAMBALE;7;MWIRA;2;MUIRA  P/SCH;658;0;52;1;0;1;0;1;299;354;11;0
7;IGANGA;38;KIGULU COUNTY NORTH;2;NAMBALE;11;NASUTI;6;NABUKONE T/CENTRE(N?Z);492;0;40;1;0;0;0;0;275;316;11;1
7;IGANGA;38;KIGULU COUNTY NORTH;3;NAMUNGALWE;14;NAMUNGALWE;4;"NAMUNGALW
E MUSLIM (A? L)";998;2;105;1;0;3;0;0;267;378;13;0
7;IGANGA;39;KIGULU COUNTY SOUTH;1;BULAMAGI;3;BUKOYO;1;WALUGOGO P/S A;1.029;2;126;5;0;8;2;0;240;383;7;0
7;IGANGA;39;KIGULU COUNTY SOUTH;1;BULAMAGI;3;BUKOYO;3;NAWANSINGE CENTRE;758;2;83;1;0;2;3;0;274;365;16;0
7;IGANGA;39;KIGULU COUNTY SOUTH;1;BULAMAGI;5;BULOWOOZA;4;"KASOLO METHODIST
CHURCH";699;4;99;1;0;1;0;1;176;282;23;0
7;IGANGA;39;KIGULU COUNTY SOUTH;1;BULAMAGI;5;BULOWOOZA;5;MADHIGANDE RE CENTRE;481;2;69;0;0;0;0;0;177;248;4;0
7;IGANGA;39;KIGULU COUNTY SOUTH;1;BULAMAGI;8;IWAWU;4;KYEMEIRE CENTRE;716;5;73;3;0;0;1;0;255;337;6;0
7;IGANGA;39;KIGULU COUNTY SOUTH;3;NAKALAMA;11;BUKAYE;1;BUKAYE CO? OP SOCIETY;819;2;94;1;0;0;2;0;257;356;18;1
7;IGANGA;39;KIGULU COUNTY SOUTH;3;NAKALAMA;11;BUKAYE;2;"BUDALI
PRIMARY SCHOOL";1.065;5;114;4;0;3;0;1;359;486;13;0
7;IGANGA;39;KIGULU COUNTY SOUTH;3;NAKALAMA;12;BUKOONA;4;KIGULU HIGH;438;3;39;2;0;0;0;0;165;209;17;0
7;IGANGA;39;KIGULU COUNTY SOUTH;3;NAKALAMA;13;BUSEYI;4;"BUSEYI
CHURCH OF UGANDA B";718;1;97;0;0;4;5;0;234;341;7;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
7;IGANGA;39;KIGULU COUNTY SOUTH;3;NAKALAMA;14;NAKALAMA;2;BUKYAYE RAILWAY POST;762;4;126;0;0;2;1;2;267;402;20;0
7;IGANGA;39;KIGULU COUNTY SOUTH;4;NAKIGO;17;BUSOWOOBI;1;"NAKIGO
S/COUNTY HQTRS (A?M)";498;1;81;0;0;0;0;0;162;244;13;1
7;IGANGA;39;KIGULU COUNTY SOUTH;4;NAKIGO;17;BUSOWOOBI;2;NABITOVU P/S;685;1;123;0;0;0;0;0;237;361;19;1
7;IGANGA;39;KIGULU COUNTY SOUTH;4;NAKIGO;18;KABIRA;2;"KABIRA
CHURCH OF UGANDA";733;2;104;3;0;4;1;2;259;375;20;0
7;IGANGA;39;KIGULU COUNTY SOUTH;5;NAWANYINGI;6;BUNYIRO;2;BUNYIIRO P/S B;589;1;74;2;0;0;0;3;228;308;4;2
7;IGANGA;39;KIGULU COUNTY SOUTH;5;NAWANYINGI;9;MAGOGO;4;LWERERA CENTRE B;573;2;40;3;0;1;0;0;210;256;13;0
7;IGANGA;228;IGANGA MUNICIPALITY;1;CENTRAL DIVISION;6;NABIDONGHA WARD;3;"NABIDONGHA
'A' & PROPER
(K?L) ?";716;0;134;0;4;0;1;0;176;315;3;0
7;IGANGA;228;IGANGA MUNICIPALITY;1;CENTRAL DIVISION;8;WALUGOGO WARD;4;"ZIRABAMUZAA
LE PRI. SCH. (N? Z)";824;1;95;0;1;1;0;2;207;307;5;0
7;IGANGA;228;IGANGA MUNICIPALITY;1;CENTRAL DIVISION;21;KASOKOSO WARD;3;"ST. PETER
C.O.U KASOKOSO  (A? J)";1.076;3;179;2;8;3;1;0;255;451;7;0
7;IGANGA;228;IGANGA MUNICIPALITY;1;CENTRAL DIVISION;21;KASOKOSO WARD;4;"ST. PETER
C.O.U KASOKOSO (K? L)";687;0;109;1;2;3;2;0;160;277;2;0
7;IGANGA;228;IGANGA MUNICIPALITY;1;CENTRAL DIVISION;22;BULIGO WARD;1;"ROYAL COLLEGE (A?
M)";858;0;147;0;1;3;0;0;268;419;5;0
7;IGANGA;228;IGANGA MUNICIPALITY;2;NORTHERN DIVISION;20;BUGUMBA WARD;2;"IGANGA RAILWAY
STATION";855;1;89;1;0;2;0;0;198;291;5;0
7;IGANGA;228;IGANGA MUNICIPALITY;1;CENTRAL DIVISION;6;NABIDONGHA WARD;4;"NABIDONGHA
'A' & PROPER
(M?M) ?";686;6;108;0;2;4;1;0;154;275;4;0
7;IGANGA;228;IGANGA MUNICIPALITY;1;CENTRAL DIVISION;6;NABIDONGHA WARD;5;"NABIDONGHA
'A' & PROPER (N?NAM)";797;0;63;4;4;2;0;0;254;327;10;0
7;IGANGA;228;"IGANGA
MUNICIPALITY";1;CENTRAL DIVISION;22;BULIGO WARD;2;"ROYAL
COLLEGE (N?Z)";741;0;79;3;2;2;1;0;248;335;5;0
7;IGANGA;228;IGANGA MUNICIPALITY;1;CENTRAL DIVISION;22;BULIGO WARD;3;"PWD
WORKSHOP? TUDIPU (A?M)";474;3;58;2;2;2;0;0;119;186;6;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
7;IGANGA;228;IGANGA MUNICIPALITY;1;CENTRAL DIVISION;22;BULIGO WARD;8;"BULOLO RD
BABTIST CHURCH (MU? Z)";711;0;88;2;3;3;0;1;203;300;4;1
7;IGANGA;228;IGANGA MUNICIPALITY;2;NORTHERN DIVISION;3;IGAMBA WARD;1;"IGAMBA PR/SCHOOL (A?
J)";468;2;52;3;2;0;1;0;145;205;9;0
7;IGANGA;228;IGANGA MUNICIPALITY;2;NORTHERN DIVISION;7;NKATU WARD;5;"NKAATU & KILOOWA (M?
N) ? IGANGA";1.020;0;75;0;3;3;1;1;248;331;11;0
7;IGANGA;30;BUGWERI COUNTY;1;BUYANGA;6;KALALU;6;"KALALU A ?
GOOD HOPE NURSARY SCH";1.021;3;117;1;0;3;2;0;572;698;36;0
7;IGANGA;30;"BUGWERI
COUNTY";1;BUYANGA;7;LUBIRA;2;"BUTYABULE
MOSQUE";642;2;138;1;0;3;1;1;286;432;29;0
7;IGANGA;30;BUGWERI COUNTY;2;IBULANKU;12;IBULANKU;2;"IBULANKU B ?
IBULANKU PRI. SCHOO";711;0;198;0;0;3;2;2;196;401;23;0
7;IGANGA;30;"BUGWERI
COUNTY";2;IBULANKU;12;IBULANKU;3;"MULANGA PR
SCHOOL";553;2;119;1;0;2;1;0;221;346;16;0
7;IGANGA;30;"BUGWERI
COUNTY";2;IBULANKU;17;NSAALE;2;"NAKIBEMBE
P/S A";561;3;154;0;0;0;1;0;186;344;15;2
7;IGANGA;30;"BUGWERI
COUNTY";3;MAKUUTU;18;KASOZI;3;"BUSIMO P
SCHOOL";561;3;110;1;0;1;1;5;272;393;4;4
7;IGANGA;30;BUGWERI COUNTY;3;MAKUUTU;18;KASOZI;5;"BUKOSE
NOAH'S CHURCH";457;2;76;0;0;0;0;1;175;254;8;2
7;IGANGA;30;BUGWERI COUNTY;3;MAKUUTU;20;MAKANDWA;1;"MAWOLOLO ISLAMIC
SCHOOL";758;6;175;2;0;4;1;4;296;488;28;0
7;IGANGA;30;BUGWERI COUNTY;3;MAKUUTU;20;MAKANDWA;4;"MAKANDWA PR SCHOOL (N?
Z)";502;2;58;0;0;0;0;1;261;322;18;1
7;IGANGA;30;"BUGWERI
COUNTY";3;MAKUUTU;21;MAKUUTU;1;"MAKUUTU
CENTRE";606;1;116;4;0;4;0;2;278;405;3;0
7;IGANGA;30;"BUGWERI
COUNTY";6;IGOMBE;8;BUBENGE;2;"BUBENGE PR
SCHOOL B";624;5;199;1;0;2;2;1;201;411;11;0
7;IGANGA;30;"BUGWERI
COUNTY";6;IGOMBE;13;IGOMBE;3;"BULYANSIME
PR SCH B";533;1;51;1;0;0;1;2;233;289;39;1
7;IGANGA;30;"BUGWERI
COUNTY";6;IGOMBE;31;WALANGA;3;"WALANGA PR
SCHOOL B";818;0;189;0;0;3;0;2;336;530;19;0
7;IGANGA;30;BUGWERI COUNTY;4;NAMALEMBA;22;IDINDA;2;"NABIRERE
RCM SCHOOL B";656;4;207;0;0;0;0;0;266;477;10;0
7;IGANGA;38;KIGULU COUNTY NORTH;1;NABITENDE;3;KABIRA?ITUBA;2;BULIGANHA PRI. SCHOOL;402;1;84;0;0;1;0;4;158;248;9;0
7;IGANGA;38;KIGULU COUNTY NORTH;3;NAMUNGALWE;14;NAMUNGALWE;2;KAWETE MARKET (A?M);492;0;33;1;0;0;0;0;156;190;10;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
7;IGANGA;38;KIGULU COUNTY NORTH;3;NAMUNGALWE;14;NAMUNGALWE;5;"NAMUNGALW
E MUSLIM (M? NAK)";865;1;67;4;0;2;1;0;259;334;6;0
7;IGANGA;38;KIGULU COUNTY NORTH;3;NAMUNGALWE;15;NAMUNKANAG A;2;NAMUNKANA GA T/CENTRE;681;3;83;0;0;4;1;3;242;336;20;2
7;IGANGA;38;KIGULU COUNTY NORTH;4;NAWANDALA;21;NAMUSIISI;1;NAMUSIISI PR. SCHOOL;572;0;57;0;0;0;0;2;229;288;12;11
7;IGANGA;39;KIGULU COUNTY SOUTH;1;BULAMAGI;8;IWAWU;2;NTINDA CENTRE B;676;2;59;1;0;1;0;2;249;314;12;0
7;IGANGA;39;KIGULU COUNTY SOUTH;3;NAKALAMA;14;NAKALAMA;5;BUTAAMA CENTRE;337;2;60;2;0;1;0;2;137;204;2;0
7;IGANGA;39;KIGULU COUNTY SOUTH;4;NAKIGO;19;WAIRAMA;3;KAKOMBO P/S;517;0;83;0;0;0;0;0;216;299;10;1
7;IGANGA;39;KIGULU COUNTY SOUTH;5;NAWANYINGI;10;NAWANYINGI;4;NAWANKONG E PS;495;0;42;0;0;0;0;0;207;249;5;0
7;IGANGA;228;IGANGA MUNICIPALITY;2;NORTHERN DIVISION;4;MUTUKULA WARD;6;FAIRWAY PRIMARY SCHOOL (A?M);867;0;118;0;0;0;0;0;218;336;0;0
7;IGANGA;38;KIGULU COUNTY NORTH;2;NAMBALE;8;KIDAAGO_NABI TENDE;6;"NABITENDE A
(N?N) ?
NABITENDE C.";867;0;89;0;0;1;0;0;324;414;3;1
7;IGANGA;30;"BUGWERI
COUNTY";1;BUYANGA;3;BUWOOYA;5;"BUDHUBYE
C.O.U";585;2;98;3;0;1;3;0;251;358;23;2
7;IGANGA;30;"BUGWERI
COUNTY";1;BUYANGA;4;BWIGULA;2;NAKAWOIZA;574;1;97;0;0;2;5;0;272;377;25;1
7;IGANGA;38;KIGULU COUNTY NORTH;4;NAWANDALA;18;BUGONGO;6;"NAWANGAIZA
CATHOLIC CHURCH";587;1;42;0;0;2;0;0;257;302;6;0
7;IGANGA;38;KIGULU COUNTY NORTH;4;NAWANDALA;20;KYENDABAWAL A;2;"BUZAYA
PRIMARY SCHOOL";630;1;54;2;0;0;1;0;302;360;20;0
7;IGANGA;38;KIGULU COUNTY NORTH;4;NAWANDALA;20;KYENDABAWAL A;3;"BUNYOKANO
TRADING CENTRE";417;2;33;0;0;0;2;0;240;277;6;0
7;IGANGA;38;KIGULU COUNTY NORTH;4;NAWANDALA;22;NAWANGAIZA;2;KIRINGA PR/SCHOOL B;628;2;56;0;0;0;0;0;272;330;20;2
7;IGANGA;39;KIGULU COUNTY SOUTH;1;BULAMAGI;5;BULOWOOZA;1;WALUKUMBA KASAMBYA;226;0;24;0;0;0;1;0;100;125;2;0
7;IGANGA;39;KIGULU COUNTY SOUTH;3;NAKALAMA;13;BUSEYI;1;"BUSEYI
CHURCH OF UGANDA A";581;1;58;2;0;0;1;0;117;179;8;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
7;IGANGA;39;KIGULU COUNTY SOUTH;3;NAKALAMA;13;BUSEYI;2;"BUSEYI
ADVENTIST CHURCH";940;0;90;3;0;2;1;0;284;380;12;1
7;IGANGA;39;KIGULU COUNTY SOUTH;5;NAWANYINGI;9;MAGOGO;2;"BUKONKO
TRADING CENTRE";724;1;97;1;0;1;1;1;290;392;13;0
7;IGANGA;30;BUGWERI COUNTY;3;MAKUUTU;21;MAKUUTU;4;"BUNALWENYI
MOSQUE AREA";473;1;74;1;0;0;0;1;210;287;29;2
7;IGANGA;228;IGANGA MUNICIPALITY;1;CENTRAL DIVISION;2;NAKAVULE WARD;1;IGANGA HOSPITAL (A?J);952;3;135;1;3;3;0;0;272;417;8;0
7;IGANGA;228;"IGANGA
MUNICIPALITY";1;CENTRAL DIVISION;6;"NABIDONGHA
WARD";1;"GIFT PRIMARY
SCHOOL";945;0;127;1;0;3;1;1;285;418;12;0
7;IGANGA;228;"IGANGA
MUNICIPALITY";2;"NORTHERN
DIVISION";4;"MUTUKULA
WARD";4;"NKONO I (A?
M) ? EARS";473;1;61;0;0;1;1;0;108;172;0;0
7;IGANGA;228;IGANGA MUNICIPALITY;2;NORTHERN DIVISION;7;NKATU WARD;2;"MOONLIGHT
CINEMA HALL (N?Z)";394;0;57;1;2;1;0;0;102;163;2;0
7;IGANGA;30;BUGWERI COUNTY;5;BUSEMBATIA TOWN COUNCIL;26;"BUSEMBATIA
CENTRAL
WARD";1;BUSEMBATIA GINNERY;510;3;117;1;0;0;1;0;191;313;19;0
7;IGANGA;30;BUGWERI COUNTY;5;BUSEMBATIA TOWN COUNCIL;28;BUYIRIMA WARD;1;"RAILWAY
STATION GROUND";466;2;73;0;0;0;0;1;176;252;19;1
7;IGANGA;30;"BUGWERI
COUNTY";1;BUYANGA;4;BWIGULA;1;"BUTABA P.
SCHOOL";731;5;168;2;0;2;3;0;323;503;23;0
7;IGANGA;30;BUGWERI COUNTY;1;BUYANGA;5;IDUDI;3;"IDUDI A (A?M) ?
ST. THOMAS CHURC";967;3;183;2;0;1;0;0;231;420;9;1
7;IGANGA;30;BUGWERI COUNTY;1;BUYANGA;6;KALALU;4;"KALALU B ?
CHURCH OF UGANDA";1.036;3;248;1;0;3;7;6;426;694;23;0
7;IGANGA;30;BUGWERI COUNTY;2;IBULANKU;16;NAWANSEGA;2;"NAWANSEGA
CO?OP SOCIETY";853;2;354;1;0;0;0;2;249;608;12;0
7;IGANGA;30;"BUGWERI
COUNTY";2;IBULANKU;17;NSAALE;5;"NAKASUBI
MOSQUE";508;1;158;0;0;0;0;0;225;384;9;1
